Previous Sl No/Number of each household,Sl. No,1. Name of the Tribe,2. Age(completed years),3. Highest educational qualification,3. Education Coding,4. Principal Occupation of the respondent ,4. Occupation - After editing,4.1 Do you work at least 4-8 hours in a day,4.1 Code Yes-1/No-2,4.2. Are you a member of any trade union ,4.2. Trade Union Code,4.3 How much time you devote for the care work of the family in a day,5. Marital Status of the responden,6. Education status of husband,7. Occupation of husband,8. Type of house structure,8. House Code,9. Ownership of house,9. Ownership  of House,10. Type of water using for cooking and other basic needs,10. Type of water using code,10a. Drinking water treatment,Drinking water treatment code,11. Toilet facility ,11. Toilet facility code,12. Electricity,13. What type of fuel is used for cooking,13. Use of modern cooking enegies,14 How much land your family own (in cent),14.1Do you have stake in that,14.1. Land Ownership Code ,16.  What is the color of the ration card,16. APL and BPL based on Color of ration card,,17.  Health insurance scheme -Registered,17. Insurance code,"17.1. If yes, Please Specify","Code If yes,Insurance ",18. Age at marriage,Age of marriage slab,Code- Marriage age of respondent,19. Age of the husband  marriage,Code- Age of husbands marriage ,20. No of Children ,20.1  No boy child,20.2 Number of girl child,20.3Number of elderly persons,21. Respondent's Mon/income ,21 Respondents Mon/Income ,21. Code Respondents Mon/Income,22. Monthly income of the family,22. Family Mon/Income,22.  Code- Family Mon /Incoome ,23. Who normally makes most of decisions about household activities  [How to spend money earned by you],"23, Code, how to spend money earned by you",23. Who normally makes most of decisions about household activities [Children's Education],23. Who normally makes most of decisions about household activities   [Decisions on Family expenditure],"23. Code, Decisions on family expenditure",23. Who normally makes most of decisions about household activities  [Family size],"23. Code, Family size",23. Who normally makes most of decisions about household activities [Decisions on financial transactions and investments],"23. Code, Decisions on financial transactions and investments",23. Who normally makes most of decisions about household activities   [Decisions on family  healthcare,"23. Code, Decisions on family  healthcare","24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?    [Markets]",24. Code- Markets,"24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?    [To meet Parents]",24. Code to meet parents,"24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?    [Hospital/ Nursing Home]",24. Code Hospital/Nursing Home,"24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?   [In social Function]","24, Code in social function","24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?    [Out of village to work]","24. Code, out of village to work","24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?    [To meet friends]","24. Code, To meet friends","24.  Are you usually allowed to go to the following places alone, only with someone else, or not at all?    [To participate self help groups/ other organisations]","24. Code, To participate self help groups/ other organisations",25. Do you participate in any of the following organization/  ,26. Are you a member of  self help group like Kudumbashree,26. Code SHG membership,27. What is your  level of participation in the group activities ,27. Code Level of Participation,28. Benefits gain through SHGs,29. Are you a part of the PTA  in your children?s school,29. Code PTA membership,30. Are you a member of  a particular  political party,30. Code- Political party membership,"31. If yes, why did you join   in a particular party",32. Did you  vote in all  election,32. Code- Vote in elections,33. Who  influences your voting  decisions,34. Have you ever attended a gramasabha,"34. Code, Gramasabha membership",35.  Do you ever participated in Elections as candidate ,36. Do you have computer literacy,36. Code Computer Literacy,37. Which Type of Mobile do you posses/,37. Code- Mobile,38. Do you have access to internet,38. Code- Access to Internet,"39. If you have a cell phone , have you installed various apps like Arogya Sethu, google etc./ ?????????  ????? ??????????, ?????  ?????? ??????? ???????????????? ",40. Are you active in social media  Face book ,40. code- Active in social media,41.  Do you have reading habit,41.Code reading habit,42. Do you have bank account/ ?????????? ???????  ????????? ????? ,"43. If yes , which one",Combine 42& 43,43. Code - Bank account,"43.1. If so, do you have a debit card","43.1, Code debit card",44. Usually who withdraw the money from your account,44. Code-withdraw the money from your account,45. Do you have any mobile banking facilities,46. How many banking transaction you did in the last month,"47. Do you make any online payments though Net banking, Pay tm, Google Pay, Mobiquik, Bhim, Others",48. Have you ever taken out loans/ ,48. Code- Loans,"49. If yes, the  source of loan ",49 Source of loan,"50. If yes, how much",51. Did  you repay the loan promptly  ,52.  Where do  you save the money/ ,52. Whether having own Savings  or not ,52. Code Savings,53. How much amount you can save in a month,"54.Does family  have  wealth like savings , investment , cattles etc",55. Do you have share in it,55. Code- Share in assets,56 . Do you have gold ornaments of your own,56. Code Gold,57 . Do you have any kind of following pensions or included in any those pension schemes,57 . Do you have any kind of following pensions or included in any those pension schemes,59.1 Fever within  60 days reference period,59.1 Tuberculosis  within  60 days reference period,59.1 . Whooping Cough within  60 days reference period,59.1.Small pox-  within  60 days reference period,59.1 Diarrhoea/decentry within 60 days reference period,"59.2 Covid, within 60 days reference period","59.3 Skin Disease, with reference period of one year",Code Skin disease,59.4 .  Arthritis  ,59.4 Heart Disease ,59.4 . Asthma/Bronchitis ,59.4.Thyroid problem ,59.4 Gynaecological disorders ,59 .4  Cancer in last one year,59.4 Liver Cirrhosis,59.5 Sickle cell anaemia,59.6 Diabetic,Code- Diabetics,59.6 Cholesterol,Code- Cholesterol,59. 6 Pressure,Code Pressure,,60 . Do you buy medicines from pharmacies without consultation /,60. Code- Medicines without consultaion,61 . Whom do you approach for the  treatment ,61 . Whom do you approach for the  treatment ,"61 b. If illness occur, the stage at which household visit doctor ",61 b. Code stage of visiting doctor,62 . Did you  refrained from approaching an institutionalized source of health care ,"63 . If yes,  why/ ?????????? ??????????? ",64 .  During last 6 months you and your family have consulted any health centers,64. Code last 6 months you and your family have consulted any health centers,64 a. If Yes reason,64b.  In last year any one of the family get  hospitalized ,"64 c. If yes , Period of hospitalization ",64d. Where did you get admitted/ ,64e. How much did hospitalization  cost  ,64 f. Whether continued  treatment after discharged from hospital,65 . Frequency of hospital /health center visits in last 6 months in numbers/,66 . Monthly medical expenditure /out of pocket expenditure,66 . Monthly medical expenditure /out of pocket expenditure,66. Monthly Medica Expenditure,67. BMI,67. Code BMI,68 . Does any family member have the habit of smoking,68. Code smoking,69. Does  anybody in family use Panmasala/Tobacco/,69. Code- Panmasala/ Tobocco,70 . Is there any  alcoholic persons in family,70. Code- alchohol,71 . Have you taken any initiatives to stop these habits,"71 a. If yes, how much it is successful","71/71a, Code Initiatives to stop habits",72 . Your age at first pregnancy,72 .Code Age at first pregnancy,73 .Slab Age at first pregnancy,73. Place of delivery,73. Code- Institutional delivery or not,73a.  Type of delivery ,74 . Have you ever had an abortion,75 .  Do any of your new born children born under weight     < 2.5kg  in last five  years  ,76. Child death within 5 years,77 . Have you had any  prenatal checkups during your  pregnancy,77. Code Prenata Checckup,78 Where  did you have prenatal check ups,"79. Have you taken any of these  during pregnancy 1. Iron pills, 2. Tetanus injection, 3. Scanning ",79. Have you taken any of these  during pregnancy,79. Code,80. Have  you consumed all the iron pills you received?/,80. Code consumption of iron pills,81  . Have you received post natal care/,81. Code- Post natal care,82 . Are you anemic during pregnancy,83 Have  you vaccinated your children,83. Code- Vaccinated/ not,"84 a.  If yes, what are they  [BCG (against tuberculosis)]","84a.Code, BCG (against tuberculosis","84 a.  If yes, what are they  [Three doses of DPT (against diphtheria (D),  whooping cough and tetanus (T)]","84a. Code, Three doses of DPT (against diphtheria (D),  whooping cough and tetanus (T","84 a.  If yes, what are they  [Three doses of Polio]","84a, Code, Three doses of Polio","84 a.  If yes, what are they  [Measels]","84a, Code, Measels",85 . Do you give balance diet to the children ,85 . Do you give balance diet to the children in Quality measures,85 . Do you give balance diet to the children in Quality measures,85 .  Balance diet  code,86 . Does the family members receives nutritional food items from Anganawadis and another concerned authorities,86 a. Are you aware of various nutritional food program,87 . Any suicide attempts in your family last five years,"87, Code",88. Do you have regular exercise,88. Code,"89 . Over the last two weeks, how often have you been bothered by feeling down, depressed, or hopeless",,90.  Have you taken COVID 19 vaccination(At least one dose),91. Have your family members been vaccinated for Covid 19/,92 .  Does Covid -19 affects income of  your family,93 . Any family member died due to Covid 19,94 . Do you personally lose your livelihood,95 . Did you  get proper food intakes in Corona period,"96 . If so,  how ",97. Have you  taken immunity tablet against Corona ,98.  Have your family members taken immunity tablet against Corona/ ,99. Do you follow the protocol of Covid 
127,126,Paniya,48,Illiterate,0,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,One hour,Married,School Attendant,Casual labour work,Pucca,2,Respondent herself,5,Public well/ Public tap,1,Boiling,3,Own pucca toilet,3,Yes,Wood,No,1-5 Cent,Yes,1,Yellow,BPL,0,Yes,1,Rashtriya Swastya Bima Yojana( in unorganised sector),2,18,Less than 21,,21,21-40,5,3,2,6,2600,Less than Rs 5000,1,3100,Less than Rs 5000,1,Respondent and Husband Jointly,2,Respondent and Husband Jointly,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Alone,2,Only with someone,1,Only with someone,1,Only with someone,1,Alone,2,Alone,2,Alone,2,Women?s Self hep group,Yes,1,Very Active,3,Credit availability,No,0,No,0,,Every time,4,Other family members-,Yes,1,No,Poor,0,Smart Phone,2,Rarely,1,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,No,Never,No,0,,No loans ,Not Applicable,,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,"Yes, Treated",No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,No,,Yes,1,Communicable disease,No,,,,,Never,0,Donot know/ Zero,0,Normal,2,Always,0,Always,0,Often,1,No,,0,19,Less than 21,0,Government hospital,2,Normal,No,No,No,Yes,1,Government hospital,"1. Iron pills, 2. Tetanus injection, 3. Scanning ",All of them,3,"Yes, all of them",3,Yes,1,No,Complete Vaccination,3,Yes,1,Yes,1,Yes,1,Yes,1,Always,Good,High quality diet intake,2,Yes,Yes,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,Authorities,Yes,Yes,Strictly Follows
128,127,Paniya,58,School attendant,2,No Job,Unemployed,No,0,No,0,More than four hours,Married,School Attendant,Agricultural labour work,Pucca,2,Respondent herself,5,Public well/ Public tap,1,Boiling,3,Own pucca toilet,3,Yes,Wood,No,1-5 Cent,Yes,1,Yellow,BPL,0,Yes,1,Rashtriya Swastya Bima Yojana( in unorganised sector),2,22,21-40,,24,21-40,3,2,1,1,0,0,0,4000,Less than Rs 5000,1,Others,0,Others,Others,0,Others,0,Others,0,Others,0,Not allowed,0,Alone,2,Alone,2,Alone,2,Alone,2,Alone,2,No Participation,0,Do not Participate,No,0,Never,0,,No,0,Yes,1,Due to the work and performance of party,Occasionally/Sometimes,2,Performance and working pattern of the party,Yes,1,No,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,Yes,1,Respondent,3,Yes,No,Never,Yes,1,Through SHGs,Through SHGs,Less than Rs 5000,Never,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,Widow Pension,Yes,No,No,No,No,No,"Yes, Treated",No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,Yes,Require service not available,No,0,,No,,,,,Less than three times,150,Less than Rs 250,1,Normal,2,Never,4,Never,4,Never,4,No,,0,23,21-35,1,Government hospital,2,Normal,No,No,No,Yes,1,Traditional birth attender,"1. Iron pills, 2. Tetanus injection",Two of them,2,"Yes, all of them",3,Yes,1,No,Partial Vaccination,1,No,0,No,0,Yes,1,Yes,1,Always,Good,High quality diet intake,2,Yes,Yes,Yes,0,Yes,1,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,"Authorities, NGOs, Kudumbashree, Your own",No,No,Rarly Follows
129,128,Paniya,50,School attendant,2,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,Two hours,Married,Illiterate,Casual labour work,Pucca,2,Respondent herself,5,Public well/ Public tap,1,Boiling,3,Own pit  toilet,2,Yes,Wood,No,1-5 Cent,Yes,1,Yellow,BPL,0,Yes,1,Rashtriya Swastya Bima Yojana( in unorganised sector),2,20,Less than 21,,30,21-40,2,1,1,4,2500,Less than Rs 5000,1,3000,Less than Rs 5000,1,Respondent and Husband Jointly,2,Respondent and Husband Jointly,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Alone,2,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Women?s Self hep group,Yes,1,Very Active,3,Credit availability,No,0,No,0,,Every time,4,Other family members-,Yes,1,No,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,No,Never,No,0,,No loans ,Not Applicable,,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,"Yes, Treated",No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,No,,Yes,1,Communicable disease,No,,,,,Never,0,Donot know/ Zero,0,Normal,2,Always,0,Always,0,Often,1,No,,0,21,21-35,1,Government hospital,2,Normal,No,No,No,Yes,1,Government hospital,"1. Iron pills, 2. Tetanus injection, 3. Scanning ",All of them,3,"Yes, all of them",3,Yes,1,No,Complete Vaccination,3,Yes,1,Yes,1,Yes,1,Yes,1,Always,Good,High quality diet intake,2,Yes,Yes,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,Authorities,Yes,Yes,Strictly Follows
130,129,Paniya,54,School attendant,2,No Job,Unemployed,No,0,No,0,One hour,Widowed,School Attendant,Agricultural labour work,Pucca,2,Respondent herself,5,Own well/Own tap,2,Boiling,3,Own pucca toilet,3,Yes,Wood,No,1-5 Cent,Yes,1,Yellow,BPL,0,Yes,1,Rashtriya Swastya Bima Yojana( in unorganised sector),2,25,21-40,,27,21-40,3,1,2,1,0,0,0,3000,Less than Rs 5000,1,Respondent,3,Respondent,Respondent,3,Respondent,3,Respondent,3,Respondent,3,Alone,2,Alone,2,Alone,2,Alone,2,Alone,2,Alone,2,Alone,2,NGO,Yes,1,Very Active,3,"Credit availability, Skill acquisition, Employment",No,0,No,0,,Never,0,Performance and working pattern of the party,Yes,1,Yes,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,Yes,No,Never,Yes,1,Through SHGs,Through SHGs,Less than Rs 5000,Never,SHG Savings,Yes,1,Less than 1000,No,Not applicable,0,No,0,Widow Pension,Yes,No,No,No,No,No,"Yes, Treated",No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,Yes,Financial constraint,Yes,1,Regular visit,Yes,14 days,Government Institutions,400,Yes,Never,100,Less than Rs 250,1,Normal,2,Never,4,Never,4,Sometime,2,Yes,Not successful,1,22,21-35,1,Government hospital,2,Normal,No,No,No,Yes,1,Government hospital,1. Iron pills,One of them,1,"Yes, all of them",3,Yes,1,No,Partial Vaccination,1,No,0,No,0,Yes,1,No,0,Always,Good,High quality diet intake,2,Yes,Yes,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,No,Yes,"Authorities, NGOs, Kudumbashree, Your own, Others",No,No,Strictly Follows
131,130,Paniya,30,School attendant,2,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,More than four hours,Married,School Attendant,Agricultural labour work,Semi Pucca,1,Husband,3,Public well/ Public tap,1,Boiling,3,Own pit  toilet,2,Yes,Wood,No,6-15 Cent,No,0,Yellow,BPL,0,Yes,1,Pradhan Mantri Suraksha Bima Yojana,2,19,Less than 21,,24,21-40,1,0,1,3,1500,Less than Rs 5000,1,2500,Less than Rs 5000,1,Husband,1,Husband,Husband,1,Husband,1,Husband,1,Husband,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Women?s Self hep group,Yes,1,Not Active,1,Credit availability,No,0,No,0,,Almost every time,3,Own decision,Yes,1,No,Poor,0,Smart Phone,2,Rarely,1,No,Yes,1,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,No,Never,Yes,1,Nationalised Bank,Commercial banks,Rs 5000- Rs 14999,Almost never,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,No,No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,Yes,Financial constraint,No,0,,No,,,,,Three to Five times,80,Less than Rs 250,1,Normal,2,Never,4,Rarely,3,Never,4,No,,0,19,Less than 21,0,Government hospital,2,Normal,No,No,No,No,0,,1. Iron pills,One of them,1,"Yes, some",1,Yes,1,No,Partial Vaccination,1,No,0,No,0,Yes,1,No,0,Often,Satisfactory,High quality diet intake,2,Yes,No,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,"Authorities, Your own",Yes,Yes,Rarly Follows
132,131,Paniya,46,School attendant,2,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,More than four hours,Married,School Attendant,Agricultural labour work,Semi Pucca,1,Husband,3,Public well/ Public tap,1,Boiling,3,Own pit  toilet,2,Yes,Wood,No,6-15 Cent,No,0,Yellow,BPL,0,Yes,1,Pradhan Mantri Suraksha Bima Yojana,2,18,Less than 21,,26,21-40,5,3,2,3,1500,Less than Rs 5000,1,3500,Less than Rs 5000,1,Husband,1,Husband,Husband,1,Husband,1,Husband,1,Husband,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Women?s Self hep group,Yes,1,Some What Active,2,Credit availability,No,0,No,0,,Almost every time,3,Own decision,Yes,1,No,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,Less than 3 times,Never,Yes,1,Nationalised Bank,Commercial banks,Rs 5000- Rs 14999,Almost never,No Savings,No ,0,Nothing,No,Not applicable,0,Yes,1,No Pensions,No ,No,No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,Yes,0,,Rarely,3,Government hospitals / Government Health centers,Government and Private health institutions,When disease gets worsen,1,Yes,Financial constraint,No,0,,No,,,,,Less than three times,120,Less than Rs 250,1,At the risk of overweight,1,Rarely,3,Rarely,3,Never,4,No,,0,19,Less than 21,0,Government hospital,2,Normal,No,No,No,Yes,1,Community health centre/sub-centre,"1. Iron pills, 3. Scanning",Two of them,2,"Yes, some",1,No,0,No,Partial Vaccination,1,No,0,No,0,Yes,1,No,0,Sometimes,Moderate,Moderate diet intake,1,Yes,No,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,Authorities,Yes,Yes,Rarly Follows
133,132,Paniya,36,School attendant,2,No Job,Unemployed,No,0,No,0,More than four hours,Married,School Attendant,Agricultural labour work,Semi Pucca,1,Respondent herself,5,Public well/ Public tap,1,Boiling,3,Own pit  toilet,2,Yes,Wood,No,6-15 Cent,No,0,Yellow,BPL,0,Yes,1,Pradhan Mantri Suraksha Bima Yojana,2,19,Less than 21,,29,21-40,2,2,0,3,0,0,0,2000,Less than Rs 5000,1,Husband,1,Husband,Husband,1,Husband,1,Husband,1,Husband,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Women?s Self hep group,Yes,1,Some What Active,2,Credit availability,No,0,No,0,,Every time,4,Own decision,Yes,1,No,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,Less than 3 times,Never,Yes,1,Nationalised Bank,Commercial banks,Rs 5000- Rs 14999,Almost every time,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,No,No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,Yes,Financial constraint,No,0,,No,,,,,Less than three times,80,Less than Rs 250,1,Normal,2,Rarely,3,Rarely,3,Never,4,No,,0,19,Less than 21,0,Government hospital,2,Normal,No,No,No,Yes,1,Government hospital,"1. Iron pills, 3. Scanning",Two of them,2,"Yes, some",1,Yes,1,No,Partial Vaccination,1,No,0,No,0,Yes,1,No,0,Sometimes,Moderate,Moderate diet intake,1,Yes,No,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,No,,Yes,Yes,Rarly Follows
134,133,Paniya,46,Illiterate,0,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,One hour,Married,School Attendant,Casual labour work,Pucca,2,Respondent herself,5,Public well/ Public tap,1,Boiling,3,Own pucca toilet,3,Yes,Wood,No,1-5 Cent,Yes,1,Yellow,BPL,0,Yes,1,Rashtriya Swastya Bima Yojana( in unorganised sector),2,19,Less than 21,,24,21-40,3,2,1,4,2600,Less than Rs 5000,1,3600,Less than Rs 5000,1,Respondent and Husband Jointly,2,Respondent and Husband Jointly,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Alone,2,Only with someone,1,Alone,2,Only with someone,1,Alone,2,Only with someone,1,Only with someone,1,Women?s Self hep group,Yes,1,Very Active,3,Credit availability,No,0,No,0,,Every time,4,Other family members-,Yes,1,No,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,No,Never,No,0,,No loans ,Not Applicable,,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,"Yes, Treated",No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,No,,Yes,1,Communicable disease,No,,,,,Never,0,Donot know/ Zero,0,Normal,2,Always,0,Always,0,Always,0,No,,0,19,Less than 21,0,Government hospital,2,Normal,No,No,No,Yes,1,Government hospital,"1. Iron pills, 2. Tetanus injection, 3. Scanning ",All of them,3,"Yes, all of them",3,Yes,1,No,Complete Vaccination,3,Yes,1,Yes,1,Yes,1,Yes,1,Always,Good,High quality diet intake,2,Yes,Yes,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,Authorities,Yes,Yes,Strictly Follows
135,134,Paniya,45,School attendant,2,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,More than four hours,Married,School Attendant,Agricultural labour work,Semi Pucca,1,Husband,3,Public well/ Public tap,1,Boiling,3,Own pit  toilet,2,Yes,Wood,No,6-15 Cent,No,0,Yellow,BPL,0,Yes,1,Pradhan Mantri Suraksha Bima Yojana,2,19,Less than 21,,28,21-40,3,2,1,3,1500,Less than Rs 5000,1,2500,Less than Rs 5000,1,Husband,1,Husband,Husband,1,Husband,1,Husband,1,Husband,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,No Participation,0,Do not Participate,No,0,Never,0,,No,0,No,0,,Almost every time,3,Own decision,Yes,1,No,Poor,0,Smart Phone,2,Rarely,1,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,No,Never,Yes,1,Nationalised Bank,Commercial banks,Rs 5000- Rs 14999,Almost never,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,No,No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,Yes,0,,Rarely,3,Government hospitals / Government Health centers,Government and Private health institutions,When disease gets worsen,1,Yes,Financial constraint,No,0,,No,,,,,Less than three times,80,Less than Rs 250,1,At the risk of overweight,1,Never,4,Rarely,3,Never,4,No,,0,19,Less than 21,0,Government hospital,2,Normal,No,No,No,No,0,,1. Iron pills,One of them,1,"Yes, some",1,Yes,1,No,Partial Vaccination,1,No,0,No,0,Yes,1,No,0,Sometimes,Moderate,Moderate diet intake,1,Yes,No,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,Authorities,Yes,Yes,Rarly Follows
136,135,Paniya,32,School attendant,2,Mahatma Gandhi National Rural Employment Guarantee Program,Mahatma Gandhi National Rural Employment Guarantee Program,Yes,1,No,0,Two hours,Married,School Attendant,Casual labour work,Pucca,2,Respondent and husband joinly,4,Public well/ Public tap,1,Boiling,3,Own pucca toilet,3,Yes,Wood,No,1-5 Cent,Yes,1,Yellow,BPL,0,Yes,1,Rashtriya Swastya Bima Yojana( in unorganised sector),2,19,Less than 21,,20,Less than 21,4,2,2,3,2000,Less than Rs 5000,1,3000,Less than Rs 5000,1,Respondent and Husband Jointly,2,Respondent and Husband Jointly,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Respondent and Husband Jointly,2,Alone,2,Alone,2,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Only with someone,1,Women?s Self hep group,Yes,1,Very Active,3,Credit availability,No,0,No,0,,Every time,4,Other family members-,Yes,1,No,Poor,0,Feature Phone,1,Never,0,No,No,0,No,0,Yes,Individual,"Yes, Individual",2,No,0,Respondent,3,No,No,Never,No,0,,No loans ,Not Applicable,,No Savings,No ,0,Nothing,No,Not applicable,0,No,0,No Pensions,No ,"Yes, Treated",No,No,No,No,No,No,0,No,No,No,No,No,No,No,No,No,1,No,1,No,1,,Never,4,Government hospitals / Government Health centers,Government and Private health institutions,From the beginning,2,No,,Yes,1,Communicable disease,No,,,,,Less than three times,0,Donot know/ Zero,0,Normal,2,Always,0,Always,0,Always,0,No,,0,19,Less than 21,0,Government hospital,2,Normal,Yes,Yes,No,Yes,1,Government hospital,"1. Iron pills, 2. Tetanus injection, 3. Scanning ",All of them,3,"Yes, all of them",3,Yes,1,No,Complete Vaccination,3,Yes,1,Yes,1,Yes,1,Yes,1,Always,Good,High quality diet intake,2,Yes,Yes,No,1,No,0,Not at all,2,Yes,Yes,Yes,No,Yes,Yes,Authorities,Yes,Yes,Strictly Follows
